date,fips,county,state,total_cases,daily_positive_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-11-03,24027,Howard,MD,6059,30.5714,2.85253,1.90169,4.2788,219.144,146.096,328.716,2389.87,1593.25,3584.8,0.00733787,0.00489191,0.0110068,28254.9,18836.6,42382.3,0.0867538,0.0578359,0.130131
2020-11-04,24027,Howard,MD,6085,31.4286,2.8653,1.9102,4.29795,227.173,151.44899999999998,340.759,2524.55,1683.03,3786.82,0.00775138,0.00516759,0.0116271,28482.0,18988.0,42723.1,0.08745130000000001,0.0583009,0.131177
2020-11-05,24027,Howard,MD,6132,34.0,2.87796,1.9186400000000001,4.31693,232.649,155.099,348.973,2659.27,1772.84,3988.9,0.00816502,0.00544335,0.0122475,28714.7,19143.1,43072.0,0.08816569999999999,0.0587771,0.132249
2020-11-06,24027,Howard,MD,6195,37.8571,2.89889,1.9325900000000003,4.348330000000001,242.176,161.451,363.264,2797.05,1864.7,4195.57,0.00858807,0.00572538,0.0128821,28956.9,19304.6,43435.3,0.0889092,0.05927280000000001,0.133364
2020-11-07,24027,Howard,MD,6261,43.1429,2.91518,1.94345,4.37277,245.55,163.7,368.324,2929.36,1952.91,4394.04,0.00899431,0.00599621,0.0134915,29202.4,19468.3,43803.6,0.0896632,0.0597755,0.134495
2020-11-08,24027,Howard,MD,6302,44.8571,2.92402,1.94935,4.38603,251.68,167.78599999999997,377.519,3056.93,2037.95,4585.39,0.009386,0.00625734,0.014079,29454.1,19636.1,44181.1,0.09043589999999999,0.06029059999999999,0.135654
2020-11-09,24027,Howard,MD,6376,51.0,2.95898,1.97265,4.43847,256.858,171.239,385.287,3176.03,2117.36,4764.05,0.0097517,0.00650114,0.014627600000000001,29710.9,19807.3,44566.4,0.0912246,0.0608164,0.136837
2020-11-10,24027,Howard,MD,6443,54.8571,2.97645,1.9843,4.46468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,24027,Howard,MD,6517,61.7143,3.00664,2.0044299999999997,4.5099599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,24027,Howard,MD,6581,64.1429,3.009,2.006,4.5135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,24027,Howard,MD,6656,65.8571,3.03064,2.0204299999999997,4.54596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,24027,Howard,MD,6731,67.1429,3.06917,2.04612,4.60376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,24027,Howard,MD,6791,69.8571,3.10604,2.0706900000000004,4.65906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,24027,Howard,MD,6843,66.7143,3.07824,2.0521599999999998,4.61735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,24027,Howard,MD,6945,71.7143,3.09468,2.06312,4.64202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,24027,Howard,MD,7005,69.7143,3.08259,2.0550599999999997,4.62389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,24027,Howard,MD,7106,75.0,3.07953,2.05302,4.61929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,24027,Howard,MD,7201,77.8571,3.05425,2.0361700000000003,4.58138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,24027,Howard,MD,7340,87.0,3.01465,2.00977,4.52198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,24027,Howard,MD,7398,86.7143,2.94426,1.9628400000000001,4.41638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,24027,Howard,MD,7488,92.1429,2.9525200000000003,1.9683400000000002,4.42877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,24029,Kent,MD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,24029,Kent,MD,0,0.0,0.0,0.0,0.0,1.2857100000000001,0.857143,1.9285700000000001,1.2857100000000001,0.857143,1.9285700000000001,6.61989e-05,4.4132600000000005e-05,9.92983e-05,1.2857100000000001,0.857143,1.9285700000000001,6.61989e-05,4.4132600000000005e-05,9.92983e-05
2020-03-09,24029,Kent,MD,0,0.0,0.0,0.0,0.0,1.25,0.833334,1.875,2.53571,1.69048,3.8035699999999997,0.000130559,8.70393e-05,0.000195838,2.53571,1.69048,3.8035699999999997,0.000130559,8.70393e-05,0.000195838
2020-03-10,24029,Kent,MD,0,0.0,0.0,0.0,0.0,1.59524,1.06349,2.3928599999999998,4.13095,2.7539700000000003,6.19643,0.000212694,0.000141796,0.000319042,4.13095,2.7539700000000003,6.19643,0.000212694,0.000141796,0.000319042
2020-03-11,24029,Kent,MD,0,0.0,0.0,0.0,0.0,1.7321400000000002,1.15476,2.59821,5.8631,3.9087300000000003,8.79464,0.000301879,0.000201253,0.00045281900000000003,5.8631,3.9087300000000003,8.79464,0.000301879,0.000201253,0.00045281900000000003
2020-03-12,24029,Kent,MD,0,0.0,0.0,0.0,0.0,1.9857099999999999,1.32381,2.97857,7.84881,5.23254,11.7732,0.00040412,0.000269413,0.000606179,7.84881,5.23254,11.7732,0.00040412,0.000269413,0.000606179
2020-03-13,24029,Kent,MD,0,0.0,0.0,0.0,0.0,2.12003,1.41336,3.18005,9.96884,6.6459,14.9533,0.000513276,0.000342184,0.0007699139999999999,9.96884,6.6459,14.9533,0.000513276,0.000342184,0.0007699139999999999
2020-03-14,24029,Kent,MD,0,0.0,0.0,0.0,0.0,2.22333,1.48222,3.335,12.1922,8.12812,18.2883,0.000627751,0.000418501,0.0009416260000000001,12.1922,8.12812,18.2883,0.000627751,0.000418501,0.0009416260000000001
2020-03-15,24029,Kent,MD,0,0.0,0.0,0.0,0.0,2.31375,1.5425,3.4706300000000003,14.5059,9.67062,21.7589,0.000746881,0.000497921,0.00112032,14.5059,9.67062,21.7589,0.000746881,0.000497921,0.00112032
2020-03-16,24029,Kent,MD,0,0.0,0.0,0.0,0.0,2.71748,1.81165,4.076219999999999,17.2234,11.4823,25.8351,0.000886799,0.000591199,0.0013302,17.2234,11.4823,25.8351,0.000886799,0.000591199,0.0013302
2020-03-17,24029,Kent,MD,0,0.0,0.0,0.0,0.0,2.82832,1.88555,4.24249,20.0517,13.3678,30.0776,0.00103242,0.000688282,0.00154864,20.0517,13.3678,30.0776,0.00103242,0.000688282,0.00154864
2020-03-18,24029,Kent,MD,0,0.0,0.0,0.0,0.0,2.97244,1.98163,4.45866,23.0242,15.3494,34.5363,0.00118547,0.0007903119999999999,0.0017782,23.0242,15.3494,34.5363,0.00118547,0.0007903119999999999,0.0017782
2020-03-19,24029,Kent,MD,0,0.0,0.0,0.0,0.0,2.84008,1.8933900000000001,4.26012,25.8643,17.2428,38.7964,0.0013317000000000001,0.000887799,0.00199755,25.8643,17.2428,38.7964,0.0013317000000000001,0.000887799,0.00199755
2020-03-20,24029,Kent,MD,0,0.0,0.0,0.0,0.0,2.74068,1.82712,4.11102,28.6049,19.07,42.9074,0.00147281,0.000981874,0.00220922,28.6049,19.07,42.9074,0.00147281,0.000981874,0.00220922
2020-03-21,24029,Kent,MD,0,0.0,0.0,0.0,0.0,3.09537,2.06358,4.64305,31.7003,21.1335,47.5505,0.00163219,0.00108812,0.00244828,31.7003,21.1335,47.5505,0.00163219,0.00108812,0.00244828
2020-03-22,24029,Kent,MD,0,0.0,0.0,0.0,0.0,3.738,2.492,5.60701,35.4383,23.6255,53.1575,0.00182465,0.00121643,0.00273697,35.4383,23.6255,53.1575,0.00182465,0.00121643,0.00273697
2020-03-23,24029,Kent,MD,0,0.0,0.0,0.0,0.0,3.78082,2.52055,5.67123,37.9334,25.2889,56.9001,0.00195312,0.00130208,0.00292967,39.2191,26.1461,58.8287,0.00201931,0.00134621,0.00302897
2020-03-24,24029,Kent,MD,0,0.0,0.0,0.0,0.0,3.9712099999999997,2.64748,5.95682,40.6546,27.1031,60.9819,0.00209323,0.00139548,0.00313984,43.1903,28.7936,64.7855,0.00222378,0.00148252,0.00333568
2020-03-25,24029,Kent,MD,1,0.14285699999999998,9.0,6.0,13.5,4.31276,2.8751700000000002,6.46914,43.3721,28.9148,65.0582,0.00223315,0.00148876,0.00334972,47.5031,31.6687,71.2547,0.00244584,0.00163056,0.00366876
2020-03-26,24029,Kent,MD,1,0.14285699999999998,8.5,5.66667,12.75,4.98096,3.32064,7.47146,46.621,31.0806,69.9315,0.00240042,0.00160028,0.00360063,52.4841,34.9894,78.7261,0.0027023000000000004,0.00180153,0.00405345
2020-03-27,24029,Kent,MD,2,0.28571399999999997,8.0,5.33333,12.0,5.643730000000001,3.76249,8.46561,50.278999999999996,33.5193,75.4185,0.00258876,0.00172584,0.00388315,58.1278,38.7519,87.1917,0.00299288,0.00199526,0.00448933
2020-03-28,24029,Kent,MD,2,0.28571399999999997,7.5,5.0,11.25,5.3670800000000005,3.57805,8.05063,53.526,35.684,80.2891,0.00275595,0.0018373,0.00413393,63.4949,42.3299,95.2424,0.00326922,0.00217948,0.00490384
2020-03-29,24029,Kent,MD,3,0.428571,7.0,4.66667,10.5,4.78481,3.18987,7.177230000000001,56.0875,37.3917,84.1313,0.00288783,0.00192522,0.00433175,68.2797,45.5198,102.42,0.00351558,0.00234372,0.00527338
2020-03-30,24029,Kent,MD,3,0.428571,6.513809999999999,4.3425400000000005,9.770710000000001,4.49716,2.9981,6.74574,58.2709,38.8473,87.4064,0.00300025,0.00200017,0.00450038,72.7768,48.5179,109.165,0.00374713,0.00249809,0.0056207
2020-03-31,24029,Kent,MD,3,0.428571,6.63397,4.42264,9.95095,4.7024300000000006,3.13495,7.05364,60.2559,40.1706,90.3839,0.00310245,0.0020683000000000003,0.00465368,77.4793,51.6528,116.219,0.00398925,0.0026595,0.00598388
2020-04-01,24029,Kent,MD,3,0.28571399999999997,6.715269999999999,4.47684,10.0729,4.902,3.2680000000000002,7.353,62.3295,41.553000000000004,93.4944,0.00320922,0.00213948,0.00481384,82.3813,54.9208,123.572,0.00424165,0.00282776,0.00636247
2020-04-02,24029,Kent,MD,5,0.571429,7.070639999999999,4.71376,10.606,5.074380000000001,3.38292,7.61158,64.4315,42.9543,96.6473,0.00331745,0.00221163,0.00497618,87.4556,58.3038,131.184,0.00450292,0.00300194,0.00675438
2020-04-03,24029,Kent,MD,5,0.428571,7.14382,4.76255,10.7157,6.879910000000001,4.58661,10.3199,68.4713,45.6475,102.70700000000001,0.00352545,0.0023503,0.00528818,94.3356,62.8904,141.503,0.00485715,0.0032381,0.00728573
2020-04-04,24029,Kent,MD,5,0.428571,7.35387,4.90258,11.0308,9.27161,6.181080000000001,13.9074,75.0022,50.0015,112.50299999999999,0.00386172,0.00257448,0.00579258,103.60700000000001,69.0714,155.411,0.00533453,0.00355635,0.00800179
2020-04-05,24029,Kent,MD,5,0.28571399999999997,7.2572600000000005,4.83817,10.8859,12.8556,8.57038,19.2834,84.7624,56.5083,127.14399999999999,0.00436425,0.0029094999999999998,0.00654638,116.463,77.6418,174.69400000000002,0.00599643,0.00399762,0.00899465
2020-04-06,24029,Kent,MD,5,0.28571399999999997,7.335389999999999,4.89026,11.0031,20.8689,13.9126,31.3034,101.89299999999999,67.9289,152.84,0.00524629,0.00349752,0.00786943,137.332,91.5544,205.998,0.00707093,0.00471396,0.010606399999999998
2020-04-07,24029,Kent,MD,8,0.714286,7.456289999999999,4.97086,11.1844,28.2053,18.8035,42.308,126.318,84.2119,189.477,0.00650385,0.004335899999999999,0.00975579,165.537,110.35799999999999,248.30599999999998,0.00852317,0.00568211,0.0127848
2020-04-08,24029,Kent,MD,9,0.857143,7.4866399999999995,4.99109,11.23,35.1749,23.4499,52.7624,157.52200000000002,105.014,236.282,0.00811047,0.00540698,0.012165700000000002,200.71200000000002,133.808,301.068,0.0103343,0.0068895,0.0155014
2020-04-09,24029,Kent,MD,9,0.571429,7.59512,5.06341,11.3927,41.777,27.8513,62.6655,194.986,129.991,292.47900000000004,0.010039399999999999,0.00669295,0.015059200000000002,242.489,161.659,363.73400000000004,0.0124853,0.00832351,0.018727900000000002
2020-04-10,24029,Kent,MD,9,0.571429,7.6902,5.1268,11.5353,45.486000000000004,30.324,68.229,235.49099999999999,156.994,353.236,0.012125,0.0080833,0.018187400000000003,287.975,191.983,431.963,0.014827200000000002,0.00988483,0.0222409
2020-04-11,24029,Kent,MD,10,0.714286,7.75944,5.17296,11.6392,49.3472,32.8982,74.0209,279.194,186.13,418.792,0.014375200000000001,0.00958344,0.0215627,337.32199999999995,224.88099999999997,505.983,0.017368,0.0115787,0.026052099999999995
2020-04-12,24029,Kent,MD,11,0.857143,7.876110000000001,5.25074,11.8142,51.1331,34.0888,76.6998,324.96,216.64,487.441,0.016731599999999996,0.0111544,0.025097400000000002,388.455,258.97,582.683,0.0200008,0.0133339,0.0300012
2020-04-13,24029,Kent,MD,11,0.857143,7.85774,5.2384900000000005,11.7866,45.0323,30.0215,67.5485,365.208,243.472,547.812,0.0188038,0.012535899999999999,0.0282058,433.48800000000006,288.992,650.232,0.022319400000000003,0.0148796,0.0334791
2020-04-14,24029,Kent,MD,11,0.428571,7.90848,5.27232,11.8627,39.8157,26.5438,59.7236,400.526,267.018,600.79,0.0206223,0.0137482,0.0309335,473.30300000000005,315.535,709.955,0.024369400000000003,0.016246299999999998,0.036554199999999995
2020-04-15,24029,Kent,MD,11,0.28571399999999997,8.1944,5.46293,12.2916,33.8318,22.5545,50.7478,429.656,286.437,644.484,0.0221221,0.0147481,0.033183199999999996,507.135,338.09,760.703,0.026111400000000003,0.0174076,0.039167099999999996
2020-04-16,24029,Kent,MD,11,0.28571399999999997,8.142660000000001,5.42844,12.214,29.5892,19.7261,44.3838,454.343,302.895,681.515,0.023393200000000003,0.015595500000000002,0.035089800000000004,536.724,357.816,805.087,0.0276349,0.0184232,0.041452300000000004
2020-04-17,24029,Kent,MD,14,0.714286,8.1638,5.4425300000000005,12.2457,26.8303,17.8869,40.2455,476.099,317.399,714.1489999999999,0.0245134,0.0163423,0.03677009999999999,563.555,375.70300000000003,845.332,0.029016300000000002,0.019344200000000002,0.0435245
2020-04-18,24029,Kent,MD,16,0.857143,8.096039999999999,5.39736,12.1441,23.3494,15.5663,35.0242,492.56800000000004,328.379,738.8530000000001,0.0253614,0.0169076,0.0380421,586.904,391.269,880.357,0.0302185,0.0201457,0.0453278
2020-04-19,24029,Kent,MD,18,1.0,7.957660000000001,5.30511,11.9365,20.7348,13.8232,31.1023,504.032,336.02099999999996,756.048,0.025951599999999995,0.0173011,0.0389274,607.639,405.093,911.459,0.0312861,0.0208574,0.0469292
2020-04-20,24029,Kent,MD,28,2.42857,7.97748,5.31832,11.9662,21.2861,14.1908,31.9292,512.462,341.64099999999996,768.694,0.0263857,0.017590400000000003,0.0395785,628.925,419.283,943.388,0.0323821,0.021588099999999995,0.0485732
2020-04-21,24029,Kent,MD,29,2.57143,7.82883,5.21922,11.7432,20.0415,13.360999999999999,30.0623,511.635,341.09,767.453,0.026343099999999998,0.017562,0.0395146,648.966,432.644,973.45,0.033414,0.022276,0.050121
2020-04-22,24029,Kent,MD,36,3.5714300000000003,7.6801,5.12007,11.5202,21.1583,14.1055,31.7375,504.588,336.392,756.882,0.025980200000000002,0.017320099999999998,0.0389704,670.125,446.75,1005.19,0.0345034,0.0230023,0.05175509999999999
2020-04-23,24029,Kent,MD,64,7.57143,7.71585,5.1439,11.5738,20.6707,13.7805,31.0061,490.084,326.722,735.1260000000001,0.0252334,0.0168223,0.037850199999999994,690.795,460.53,1036.19,0.035567699999999994,0.023711799999999998,0.0533516
2020-04-24,24029,Kent,MD,67,7.57143,7.55285,5.03523,11.3293,19.7302,13.1535,29.5954,468.037,312.025,702.056,0.0240983,0.0160655,0.0361475,710.5260000000001,473.684,1065.79,0.0365835,0.024388999999999997,0.054875400000000005
2020-04-25,24029,Kent,MD,67,7.285710000000001,7.64876,5.09917,11.4731,19.7436,13.1624,29.6154,442.29400000000004,294.863,663.442,0.022772900000000002,0.015181899999999998,0.034159300000000004,730.2689999999999,486.846,1095.4,0.0376001,0.0250667,0.0564002
2020-04-26,24029,Kent,MD,68,7.142860000000001,7.58413,5.05609,11.3762,20.3456,13.5637,30.5184,413.293,275.529,619.94,0.0212796,0.0141864,0.031919499999999996,750.615,500.41,1125.92,0.0386477,0.025765100000000003,0.0579715
2020-04-27,24029,Kent,MD,70,6.0,7.55612,5.0374099999999995,11.3342,20.9581,13.972000000000001,31.4371,383.11800000000005,255.412,574.677,0.019726,0.0131506,0.029588999999999997,771.573,514.382,1157.36,0.0397267,0.0264845,0.059590199999999996
2020-04-28,24029,Kent,MD,73,6.28571,7.502739999999999,5.00183,11.2541,23.3186,15.5458,34.978,361.404,240.93599999999998,542.107,0.018608,0.0124053,0.027912,794.8919999999999,529.928,1192.34,0.0409274,0.027284899999999997,0.0613911
2020-04-29,24029,Kent,MD,73,5.28571,7.55437,5.03625,11.3316,24.5771,16.3847,36.8656,346.165,230.77700000000002,519.249,0.0178234,0.0118822,0.0267351,819.4689999999999,546.312,1229.2,0.0421928,0.028128500000000004,0.0632893
2020-04-30,24029,Kent,MD,79,2.1428599999999998,7.33333,4.88889,11.0,24.4454,16.2969,36.668,336.779,224.519,505.16900000000004,0.017340099999999997,0.0115601,0.0260101,843.914,562.609,1265.87,0.0434514,0.0289676,0.06517719999999999
2020-05-01,24029,Kent,MD,86,2.71429,7.61517,5.07678,11.4228,24.5848,16.3898,36.8772,331.775,221.183,497.662,0.0170824,0.011388299999999999,0.0256236,868.4989999999999,578.999,1302.75,0.0447173,0.0298115,0.0670759
2020-05-02,24029,Kent,MD,80,1.8571400000000002,7.4519,4.96793,11.1778,24.3304,16.2203,36.4956,329.275,219.516,493.912,0.016953700000000002,0.0113025,0.025430599999999998,892.829,595.219,1339.24,0.04597,0.0306467,0.06895499999999999
