pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,2021-04-01,84.5,-2.02,5.86,"Adam, Jason",668804,592094,,ball,,,,,11,"Bryan Reynolds grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.   Ke'Bryan Hayes to 2nd.",R,L,R,CHC,PIT,B,,,2,2,2021,-1.61,0.12,-2.61,2.87,,,663647,0,6,Top,,,,,575929,,,1.860974050309108,-123.11399748273105,-0.872272140688982,-16.783561993283072,24.315890527999528,-30.948818247296487,3.02,1.57,,,,84.8,2957,6.4,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,54.08,,,,,,,,50,5,Changeup,2,4,4,2,4,2,4,2,Infield shift,Standard,284,0.0,
CH,2021-04-01,86.4,-1.9,5.87,"Adam, Jason",668804,592094,,swinging_strike,,,,,7,"Bryan Reynolds grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.   Ke'Bryan Hayes to 2nd.",R,L,R,CHC,PIT,S,,,2,1,2021,-1.17,-0.19,-0.68,1.53,,,663647,0,6,Top,,,,,575929,,,5.3287512144233,-125.68043543822698,-3.75821953127663,-13.493482636100115,25.544661316915,-33.624141716747644,3.49,1.6,,,,86.8,1723,6.6,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.91,,,,,,,,50,4,Changeup,2,4,4,2,4,2,4,2,Infield shift,Standard,234,0.0,
CH,2021-04-01,86.6,-1.89,5.78,"Adam, Jason",668804,592094,,blocked_ball,,,,,13,"Bryan Reynolds grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.   Ke'Bryan Hayes to 2nd.",R,L,R,CHC,PIT,B,,,1,1,2021,-1.26,0.05,-0.09,0.47,,,663647,0,6,Top,,,,,575929,,,6.882358190219293,-125.74264432119536,-6.5099930329632505,-14.82503210939126,27.211399065824608,-30.473212517795428,3.12,1.55,,,,86.6,1508,6.6,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.95,,,,,,,,50,3,Changeup,2,4,4,2,4,2,4,2,Infield shift,Standard,241,0.0,
CH,2021-04-01,85.5,-2.05,5.78,"Adam, Jason",668804,592094,,swinging_strike,,,,,13,"Bryan Reynolds grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.   Ke'Bryan Hayes to 2nd.",R,L,R,CHC,PIT,S,,,1,0,2021,-1.44,0.54,-1.16,2.1,,,663647,0,6,Top,,,,,575929,,,5.035948023316356,-124.48347669111129,-3.5419652452162587,-15.99376767722214,23.94965393383017,-26.05816326285079,3.49,1.6,,,,86.4,1342,6.7,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.77,,,,,,,,50,2,Changeup,2,4,4,2,4,2,4,2,Infield shift,Standard,216,0.0,
FF,2021-04-01,90.3,-2.25,5.52,"Adam, Jason",668804,592094,,ball,,,,,11,"Bryan Reynolds grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.   Ke'Bryan Hayes to 2nd.",R,L,R,CHC,PIT,B,,,0,0,2021,-0.25,1.03,-1.46,3.69,,,663647,0,6,Top,,,,,575929,,,2.5140099690234723,-131.56276692320367,-0.8151148463654003,-3.39322829384682,27.116635759572894,-20.230791056785275,3.12,1.53,,,,91.2,2410,6.7,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.82,,,,,,,,50,1,4-Seam Fastball,2,4,4,2,4,2,4,2,Infield shift,Standard,213,0.0,
FF,2021-04-01,90.5,-1.98,5.51,"Adam, Jason",663647,592094,walk,ball,,,,,12,Ke'Bryan Hayes walks.,R,R,R,CHC,PIT,B,,,3,0,2021,-0.17,1.4,1.44,3.44,,,,0,6,Top,,,,,575929,,,8.955679843266644,-131.4613240910482,-2.1683507742993307,-4.002757099706097,30.0138629761205,-15.722482254204927,3.36,1.55,,,,91.0,2381,6.9,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.65,,,0.7,1,0,0,,49,4,4-Seam Fastball,2,4,4,2,4,2,4,2,Strategic,Standard,210,-0.024,
FF,2021-04-01,92.3,-2.06,5.6,"Adam, Jason",663647,592094,,ball,,,,,12,Ke'Bryan Hayes walks.,R,R,R,CHC,PIT,B,,,2,0,2021,-0.3,1.37,0.36,4.11,,,,0,6,Top,,,,,575929,,,6.8633455327896495,-134.25722266362473,-0.9591871082447558,-5.131217549471359,29.12346892251369,-15.599205965039525,3.19,1.5,,,,92.9,2410,6.7,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.81,,,,,,,,49,3,4-Seam Fastball,2,4,4,2,4,2,4,2,Strategic,Standard,217,0.0,
FF,2021-04-01,92.2,-1.96,5.74,"Adam, Jason",663647,592094,,ball,,,,,11,Ke'Bryan Hayes walks.,R,R,R,CHC,PIT,B,,,1,0,2021,-0.38,1.38,-0.53,3.99,,,,0,6,Top,,,,,575929,,,4.470403540551823,-134.2709729428985,-1.658941331677554,-5.488640079659264,28.056233114326893,-15.267684820709635,3.24,1.53,,,,92.9,2518,6.6,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.9,,,,,,,,49,2,4-Seam Fastball,2,4,4,2,4,2,4,2,Strategic,Standard,226,0.0,
CU,2021-04-01,76.7,-1.62,6.3,"Adam, Jason",663647,592094,,ball,,,,,14,Ke'Bryan Hayes walks.,R,R,R,CHC,PIT,B,,,0,0,2021,1.22,-1.14,3.19,-0.81,,,,0,6,Top,,,,,575929,,,7.969459798221347,-111.33613869343628,-5.85357914900966,8.441835897163324,22.136502697346806,-40.626004617232795,3.04,1.38,,,,76.4,2584,6.5,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,54.04,,,,,,,,49,1,Curveball,2,4,4,2,4,2,4,2,Strategic,Standard,37,0.0,
SL,2021-04-01,87.8,-0.93,6.31,"Holmes, Clay",575929,605280,strikeout,swinging_strike,,,,,14,Willson Contreras strikes out swinging.,R,R,R,CHC,PIT,S,2,,1,2,2021,-0.15,0.38,1.11,0.63,,,,2,5,Bot,,,,,607732,,,5.218762542748472,-127.61594344616188,-8.407342995455767,-2.689305293055708,26.935117166856433,-26.456406813804477,3.41,1.56,,,,87.7,2978,6.3,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.17,,,0.0,1,0,0,,48,4,Slider,2,4,2,4,4,2,2,4,Standard,Standard,167,-0.013999999999999999,
SL,2021-04-01,86.3,-0.78,6.28,"Holmes, Clay",575929,605280,,swinging_strike,,,,,14,Willson Contreras strikes out swinging.,R,R,R,CHC,PIT,S,,,1,1,2021,0.41,-0.02,1.26,0.91,,,,2,5,Bot,,,,,607732,,,4.032917732645284,-125.54721250182855,-6.520051902219426,3.5445964426673964,25.610347364117786,-31.270583519969374,3.41,1.56,,,,86.5,2362,6.5,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.04,,,,,,,,48,3,Slider,2,4,2,4,4,2,2,4,Standard,Standard,119,0.0,
CU,2021-04-01,81.1,-0.89,6.38,"Holmes, Clay",575929,605280,,called_strike,,,,,2,Willson Contreras strikes out swinging.,R,R,R,CHC,PIT,S,,,1,0,2021,0.65,-1.11,-0.2,2.82,,,,2,5,Bot,,,,,607732,,,0.290952500912566,-118.098313080458,0.8017979525525643,6.065448706985532,22.872887104151737,-42.9322768040691,3.14,1.45,,,,81.1,2535,6.3,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.18,,,,,,,,48,2,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,44,0.0,
SI,2021-04-01,94.2,-0.7,6.29,"Holmes, Clay",575929,605280,,ball,,,,,14,Willson Contreras strikes out swinging.,R,R,R,CHC,PIT,B,,,0,0,2021,-1.45,0.87,1.29,-0.01,,,,2,5,Bot,,,,,607732,,,8.358191314100068,-136.42101185624887,-12.555382378733395,-19.91470284924733,29.08295656648536,-18.63436793984935,3.19,1.55,,,,94.0,2112,6.4,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.12,,,,,,,,48,1,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,205,0.0,
SI,2021-04-01,95.8,-1.04,6.27,"Holmes, Clay",664023,605280,field_out,hit_into_play,,,,,2,"Ian Happ grounds out, first baseman Colin Moran to pitcher Clay Holmes.",R,L,R,CHC,PIT,X,3,ground_ball,2,2,2021,-1.24,0.39,0.08,2.8,,,,1,5,Bot,151.98,159.49,,,607732,,,5.7513643830879815,-139.3596422261415,-4.42513341315532,-17.466022961954643,30.771050738978854,-26.329218163122505,3.37,1.53,3,90.5,-39,95.9,2192,6.4,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.15,0.06,0.054000000000000006,0.0,1,0,0,2,47,6,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,211,-0.021,
SI,2021-04-01,94.3,-0.93,6.31,"Holmes, Clay",664023,605280,,foul,,,,,9,"Ian Happ grounds out, first baseman Colin Moran to pitcher Clay Holmes.",R,L,R,CHC,PIT,S,,,2,2,2021,-1.18,0.42,0.48,1.77,,,,1,5,Bot,,,,,607732,,,6.284025411823684,-136.9553921691456,-6.977971350723581,-16.297666576948117,32.565973937337546,-25.4826304105072,3.37,1.53,0,16.0,56,93.8,2083,6.3,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.21,,,,,,,,47,5,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,216,0.0,
CU,2021-04-01,83.5,-0.82,6.26,"Holmes, Clay",664023,605280,,ball,,,,,14,"Ian Happ grounds out, first baseman Colin Moran to pitcher Clay Holmes.",R,L,R,CHC,PIT,B,,,1,2,2021,0.39,-1.19,1.36,-0.68,,,,1,5,Bot,,,,,607732,,,4.249683596508237,-121.41899648453258,-7.1457516621664015,3.0012996212159173,25.325879445730592,-42.59860992133017,3.51,1.62,,,,83.2,2519,6.3,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.2,,,,,,,,47,4,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,21,0.0,
SI,2021-04-01,95.4,-0.95,6.29,"Holmes, Clay",664023,605280,,called_strike,,,,,1,"Ian Happ grounds out, first baseman Colin Moran to pitcher Clay Holmes.",R,L,R,CHC,PIT,S,,,1,1,2021,-1.37,0.51,-0.48,3.15,,,,1,5,Bot,,,,,607732,,,4.328114476953733,-139.0524850326198,-3.8744204048389532,-18.837148026517927,26.43011893673842,-24.972882165037014,3.61,1.8,,,,96.0,1978,6.2,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.29,,,,,,,,47,3,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,213,0.0,
SI,2021-04-01,93.6,-0.79,6.24,"Holmes, Clay",664023,605280,,ball,,,,,14,"Ian Happ grounds out, first baseman Colin Moran to pitcher Clay Holmes.",R,L,R,CHC,PIT,B,,,0,1,2021,-1.22,0.35,0.16,1.3,,,,1,5,Bot,,,,,607732,,,5.171141367528056,-136.12021947844806,-7.843210253488034,-16.31720769054097,28.377394781028475,-26.338965658999484,3.56,1.67,,,,94.1,1991,6.5,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,53.98,,,,,,,,47,2,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,214,0.0,
CU,2021-04-01,80.7,-0.83,6.35,"Holmes, Clay",664023,605280,,called_strike,,,,,8,"Ian Happ grounds out, first baseman Colin Moran to pitcher Clay Holmes.",R,L,R,CHC,PIT,S,,,0,0,2021,0.32,-1.28,-0.25,1.68,,,,1,5,Bot,,,,,607732,,,0.6939949632300165,-117.47937281205421,-1.210560047235953,2.7710979528561954,25.20776786468905,-43.91101714343011,3.51,1.62,,,,80.1,2467,6.2,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.35,,,,,,,,47,1,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,38,0.0,
CU,2021-04-01,81.2,-0.9,6.33,"Holmes, Clay",519299,605280,field_out,hit_into_play,,,,,8,"Eric Sogard lines out, first baseman Colin Moran to pitcher Clay Holmes.",R,L,R,CHC,PIT,X,3,line_drive,0,1,2021,0.67,-1.38,0.21,1.66,,,,0,5,Bot,149.93,167.08,,,607732,,,1.1820968408400965,-118.164423961843,-1.0943961362453092,5.925434902504022,26.040712257517537,-44.93591872809181,3.3,1.5,105,96.8,6,80.5,2579,6.1,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.36,0.594,0.546,0.0,1,0,0,4,46,2,Curveball,2,4,2,4,4,2,2,4,Standard,Standard,39,-0.031,
SI,2021-04-01,94.5,-1.07,6.32,"Holmes, Clay",519299,605280,,called_strike,,,,,1,"Eric Sogard lines out, first baseman Colin Moran to pitcher Clay Holmes.",R,L,R,CHC,PIT,S,,,0,0,2021,-1.12,0.87,-0.43,2.91,,,,0,5,Bot,,,,,607732,,,4.187023322887751,-137.4933018031767,-5.132572643989368,-15.15246641855991,30.960322128859115,-20.142990868058213,3.04,1.43,,,,94.6,2096,6.4,634634,605280,607732,592567,624428,663647,621028,668804,546990,570256,54.1,,,,,,,,46,1,Sinker,2,4,2,4,4,2,2,4,Standard,Standard,211,0.0,
FF,2021-04-01,93.1,-2.27,5.52,"Adam, Jason",624428,592094,field_out,hit_into_play,,,,,5,"Adam Frazier grounds out, first baseman Anthony Rizzo to pitcher Jason Adam.",R,L,R,CHC,PIT,X,3,ground_ball,3,2,2021,-0.21,1.02,0.12,2.25,621028,607732,595943,2,5,Top,155.88,158.17,,,575929,,,6.643786839918437,-135.43583024464235,-4.869733674376271,-4.068587279173674,30.964408482945284,-18.774116188095697,3.3,1.5,7,92.2,-18,93.7,2456,6.8,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.71,0.16899999999999998,0.154,0.0,1,0,0,2,45,7,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,206,0.053,
FF,2021-04-01,92.8,-2.32,5.44,"Adam, Jason",624428,592094,,foul,,,,,5,"Adam Frazier grounds out, first baseman Anthony Rizzo to pitcher Jason Adam.",R,L,R,CHC,PIT,S,,,3,2,2021,-0.84,1.18,-0.05,2.67,621028,607732,595943,2,5,Top,,,,,575929,,,7.696064524523273,-134.90974879849202,-3.8705260039717326,-11.97487580883266,31.827000146935305,-17.11092162038059,3.3,1.5,154,79.2,71,93.2,2502,6.8,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.71,,,,,,,,45,6,4-Seam Fastball,2,4,4,2,4,2,4,2,Strategic,Standard,207,0.0,
FF,2021-04-01,92.6,-2.19,5.5,"Adam, Jason",624428,592094,,ball,,,,,14,"Adam Frazier grounds out, first baseman Anthony Rizzo to pitcher Jason Adam.",R,L,R,CHC,PIT,B,,,2,2,2021,-0.46,1.22,0.96,1.15,621028,607732,595943,2,5,Top,,,,,575929,,,9.072341645102584,-134.29908655120536,-7.9284589612064025,-7.616813287625528,30.375838781705518,-15.84454608916734,3.12,1.42,,,,92.7,2468,6.6,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.87,,,,,,,,45,5,4-Seam Fastball,2,4,4,2,4,2,4,2,Strategic,Standard,213,0.0,
CH,2021-04-01,88.9,-2.05,6.02,"Adam, Jason",624428,592094,,ball,,,,,11,"Adam Frazier grounds out, first baseman Anthony Rizzo to pitcher Jason Adam.",R,L,R,CHC,PIT,B,,,1,2,2021,-1.35,0.36,-1.55,2.89,621028,607732,595943,2,5,Top,,,,,575929,,,4.056341680426984,-129.3483130647273,-2.3615936178600068,-16.0111877187473,28.23844639773093,-27.861607591134803,3.13,1.41,,,,89.0,1532,6.5,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,54.01,,,,,,,,45,4,Changeup,2,4,4,2,4,2,4,2,Standard,Standard,225,0.0,
CH,2021-04-01,86.1,-2.07,5.87,"Adam, Jason",624428,592094,,called_strike,,,,,9,"Adam Frazier grounds out, first baseman Anthony Rizzo to pitcher Jason Adam.",R,L,R,CHC,PIT,S,,,1,1,2021,-0.86,-0.15,0.47,1.65,621028,607732,595943,2,5,Top,,,,,575929,,,7.798450063464855,-125.0673590210288,-3.4577727319316938,-10.623240594465633,26.19867551153032,-33.21558181130589,3.08,1.39,,,,86.2,1426,6.5,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.96,,,,,,,,45,3,Changeup,2,4,4,2,4,2,4,2,Standard,Strategic,237,0.0,
FF,2021-04-01,91.6,-2.15,5.55,"Adam, Jason",624428,592094,,foul,,,,,6,"Adam Frazier grounds out, first baseman Anthony Rizzo to pitcher Jason Adam.",R,L,R,CHC,PIT,S,,,1,0,2021,-0.06,1.11,0.57,2.36,621028,607732,595943,2,5,Top,,,,,575929,,,7.023234899253104,-133.05237239950566,-4.552136860439206,-2.316419425051518,31.59233383868725,-18.217193992637213,3.3,1.5,4,77.2,-31,91.7,2463,6.7,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.83,,,,,,,,45,2,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,207,0.0,
FF,2021-04-01,92.4,-2.22,5.52,"Adam, Jason",624428,592094,,ball,,,,,7,"Adam Frazier grounds out, first baseman Anthony Rizzo to pitcher Jason Adam.",R,L,R,CHC,PIT,B,,,0,0,2021,-0.83,1.5,-0.28,1.36,621028,607732,595943,2,5,Top,,,,,575929,,,6.807023915836673,-134.2014292931103,-8.052894631663435,-11.565248401092914,31.45327558691748,-12.474051425219464,3.12,1.37,,,,92.7,2524,6.7,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.76,,,,,,,,45,1,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,220,0.0,
FF,2021-04-01,92.9,-2.15,5.69,"Adam, Jason",595943,592094,hit_by_pitch,hit_by_pitch,,,,,11,Phillip Evans hit by pitch.,R,R,R,CHC,PIT,B,,,0,1,2021,-0.64,1.42,-2.07,3.77,621028,607732,,2,5,Top,,,,,575929,,,1.6139809777230791,-135.38568120258958,-2.277091320584192,-8.196773097919182,29.675353397750712,-14.387122738080055,3.3,1.5,,,,93.6,2546,6.6,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.87,,,0.7,1,0,0,,44,2,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard,223,-0.009000000000000001,
CU,2021-04-01,80.4,-1.92,5.84,"Adam, Jason",595943,592094,,called_strike,,,,,8,Phillip Evans hit by pitch.,R,R,R,CHC,PIT,S,,,0,0,2021,0.82,-0.62,-0.08,1.92,621028,607732,,2,5,Top,,,,,575929,,,2.542896852407313,-117.05558246401071,-0.8247532130141829,7.008732067473932,22.299431899124613,-37.915817726026226,3.11,1.5,,,,80.8,2621,6.6,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.94,,,,,,,,44,1,Curveball,2,4,4,2,4,2,4,2,Standard,Standard,57,0.0,
FF,2021-04-01,93.1,-2.14,5.62,"Adam, Jason",546990,592094,strikeout,swinging_strike,,,,,12,Anthony Alford strikes out swinging.,R,R,R,CHC,PIT,S,2,,2,2,2021,-0.16,1.39,0.91,2.86,621028,607732,,1,5,Top,,,,,575929,,,8.226693630557573,-135.2471923956166,-4.353608541085636,-3.835289924064018,30.162674620835748,-14.34625195601551,3.41,1.56,,,,93.6,2579,6.7,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.77,,,0.0,1,0,0,,43,5,4-Seam Fastball,2,4,4,2,4,2,4,2,Strategic,Standard,206,0.059000000000000004,
CU,2021-04-01,82.1,-1.98,5.88,"Adam, Jason",546990,592094,,ball,,,,,14,Anthony Alford strikes out swinging.,R,R,R,CHC,PIT,B,,,1,2,2021,0.53,-0.37,0.8,1.51,621028,607732,,1,5,Top,,,,,575929,,,5.312280875631294,-119.45735374181886,-2.659120298439884,4.082670192385068,22.179038213529772,-35.463951885854584,3.54,1.65,,,,82.7,2649,6.6,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.89,,,,,,,,43,4,Curveball,2,4,4,2,4,2,4,2,Strategic,Standard,67,0.0,
FF,2021-04-01,92.0,-2.16,5.55,"Adam, Jason",546990,592094,,foul,,,,,3,Anthony Alford strikes out swinging.,R,R,R,CHC,PIT,S,,,1,1,2021,-0.56,1.21,0.31,3.14,621028,607732,,1,5,Top,,,,,575929,,,7.541721434196781,-133.89904784800078,-3.015287874069879,-8.228011046191018,25.27394408040205,-17.028543334298362,3.41,1.56,223,84.2,61,93.3,2435,6.8,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.73,,,,,,,,43,3,4-Seam Fastball,2,4,4,2,4,2,4,2,Strategic,Standard,205,0.0,
FF,2021-04-01,93.6,-2.13,5.64,"Adam, Jason",546990,592094,,ball,,,,,11,Anthony Alford strikes out swinging.,R,R,R,CHC,PIT,B,,,0,1,2021,-0.78,1.41,-1.3,2.83,621028,607732,,1,5,Top,,,,,575929,,,3.9113887592485534,-136.23307904598653,-4.64115425047879,-10.53756438175378,30.680835878558273,-13.866979030342414,3.47,1.63,,,,94.3,2403,6.7,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.76,,,,,,,,43,2,4-Seam Fastball,2,4,4,2,4,2,4,2,Strategic,Standard,206,0.0,
FF,2021-04-01,94.4,-2.06,5.61,"Adam, Jason",546990,592094,,swinging_strike,,,,,1,Anthony Alford strikes out swinging.,R,R,R,CHC,PIT,S,,,0,0,2021,-0.76,1.55,-0.34,3.53,621028,607732,,1,5,Top,,,,,575929,,,6.223253057247415,-137.3751195906813,-3.209992203334192,-11.066642258194904,30.922332818725643,-12.035310161468372,3.41,1.56,,,,95.0,2586,6.7,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.8,,,,,,,,43,1,4-Seam Fastball,2,4,4,2,4,2,4,2,Strategic,Standard,214,0.0,
FF,2021-04-01,91.0,-2.19,5.53,"Adam, Jason",607732,592094,double,hit_into_play,,,,,12,Jacob Stallings doubles (1) on a line drive to left fielder Joc Pederson.   Colin Moran scores.    Kevin Newman to 3rd.,R,R,R,CHC,PIT,X,7,line_drive,3,2,2021,-0.16,1.34,0.35,3.73,,592567,621028,1,5,Top,76.8,68.94,,,575929,,,6.752523644412412,-132.3645418038555,-1.4678020443167965,-3.4098201576671703,29.313988157886854,-16.370361435853642,3.58,1.68,343,92.9,25,91.4,2441,6.7,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.85,0.18,0.233,1.25,1,1,1,3,42,8,4-Seam Fastball,2,3,3,2,4,2,4,2,Standard,Standard,198,-0.14300000000000002,
CH,2021-04-01,88.2,-2.01,5.97,"Adam, Jason",607732,592094,,ball,,,,,11,Jacob Stallings doubles (1) on a line drive to left fielder Joc Pederson.   Colin Moran scores.    Kevin Newman to 3rd.,R,R,R,CHC,PIT,B,,,2,2,2021,-1.57,0.2,-1.13,2.67,,592567,621028,1,5,Top,,,,,575929,,,5.431201711617646,-128.40949229191114,-2.3543606575588645,-18.516411480747053,27.01713587119144,-29.712257173710235,3.24,1.45,,,,88.6,1690,6.5,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.97,,,,,,,,42,7,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,222,0.0,
FF,2021-04-01,94.9,-1.96,5.69,"Adam, Jason",607732,592094,,foul,,,,,12,Jacob Stallings doubles (1) on a line drive to left fielder Joc Pederson.   Colin Moran scores.    Kevin Newman to 3rd.,R,R,R,CHC,PIT,S,,,2,2,2021,-0.51,1.27,1.04,3.89,,592567,621028,1,5,Top,,,,,575929,,,9.085032224142653,-137.9473925117783,-1.8991584606162697,-8.55347447233605,30.39718706411713,-15.709799321745587,3.58,1.68,,,,95.7,2447,6.8,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.7,,,,,,,,42,6,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,208,0.0,
CU,2021-04-01,82.0,-1.95,5.91,"Adam, Jason",607732,592094,,foul,,,,,14,Jacob Stallings doubles (1) on a line drive to left fielder Joc Pederson.   Colin Moran scores.    Kevin Newman to 3rd.,R,R,R,CHC,PIT,S,,,2,2,2021,0.71,-0.25,1.5,2.32,,592567,621028,1,5,Top,,,,,575929,,,6.434954097473977,-119.30513058028707,-1.0511178863153556,5.513334177227219,23.840457040440498,-34.559243999287915,3.58,1.68,2,60.8,-50,82.0,2663,6.4,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,54.14,,,,,,,,42,5,Curveball,2,3,3,2,3,2,3,2,Standard,Strategic,69,0.0,
FF,2021-04-01,95.5,-1.97,5.73,"Adam, Jason",607732,592094,,ball,,,,,12,Jacob Stallings doubles (1) on a line drive to left fielder Joc Pederson.   Colin Moran scores.    Kevin Newman to 3rd.,R,R,R,CHC,PIT,B,,,1,2,2021,-0.75,1.46,1.4,2.41,,592567,621028,1,5,Top,,,,,575929,,,10.638835845948506,-138.47772490618,-6.3459145362623115,-12.253942708203134,34.33263089849266,-12.164091489514046,3.24,1.49,,,,95.6,2560,6.8,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.73,,,,,,,,42,4,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Strategic,212,0.0,
FF,2021-04-01,95.2,-2.02,5.71,"Adam, Jason",607732,592094,,swinging_strike,,,,,3,Jacob Stallings doubles (1) on a line drive to left fielder Joc Pederson.   Colin Moran scores.    Kevin Newman to 3rd.,R,R,R,CHC,PIT,S,,,1,1,2021,-0.43,1.66,0.58,3.41,,592567,621028,1,5,Top,,,,,575929,,,7.859721464403447,-138.3503879843411,-4.122145853929738,-7.359740790778128,33.763333349794934,-10.191322098451476,3.58,1.68,,,,95.7,2715,6.9,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,53.61,,,,,,,,42,3,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,240,0.0,
CU,2021-04-01,82.1,-2.1,5.88,"Adam, Jason",607732,592094,,called_strike,,,,,12,Jacob Stallings doubles (1) on a line drive to left fielder Joc Pederson.   Colin Moran scores.    Kevin Newman to 3rd.,R,R,R,CHC,PIT,S,,,1,0,2021,0.25,0.05,0.89,3.05,,592567,621028,1,5,Top,,,,,575929,,,6.2912003154601335,-119.52651436494074,-0.03670651788368562,1.3283507021835097,20.27353721819236,-31.86597860516545,3.27,1.59,,,,82.7,2629,6.4,634634,592094,575929,519203,519299,592178,595879,592626,664023,518792,54.08,,,,,,,,42,2,Curveball,2,3,3,2,3,2,3,2,Standard,Standard,64,0.0,
